true_lineage_id,outcome,first_payment_at,close_at
L00867,PAYMENT_POSTED,2023-02-13T09:11:00-05:00,
L00868,PAYMENT_POSTED,2023-01-16T11:34:00-05:00,
L00869,PAYMENT_POSTED,2023-04-12T14:37:00-04:00,
L00870,STILL_OPEN,,
L00871,PAYMENT_POSTED,2023-02-06T15:24:00-05:00,
L00872,PAYMENT_POSTED,2022-08-05T11:08:00-04:00,
L00873,STILL_OPEN,,
L00874,PAYMENT_POSTED,2023-06-26T12:02:00-04:00,
L00875,PAYMENT_POSTED,2023-04-25T11:42:00-04:00,
L00876,STILL_OPEN,,
L00877,PAYMENT_POSTED,2023-07-17T08:46:00-04:00,
L00878,PAYMENT_POSTED,2023-09-25T15:32:00-04:00,
L00879,PAYMENT_POSTED,2022-09-27T15:20:00-04:00,
L00880,CLOSED_NO_PAYMENT,,2023-04-03T08:53:00-04:00
L00881,PAYMENT_POSTED,2022-09-01T15:05:00-04:00,
L00882,PAYMENT_POSTED,2023-01-23T14:13:00-05:00,
L00883,PAYMENT_POSTED,2022-12-23T15:30:00-05:00,
L00884,PAYMENT_POSTED,2023-08-07T11:16:00-04:00,
L00885,STILL_OPEN,,
L00886,STILL_OPEN,,
L00887,PAYMENT_POSTED,2023-07-12T14:21:00-04:00,
L00888,PAYMENT_POSTED,2022-10-10T12:19:00-04:00,
L00889,PAYMENT_POSTED,2023-03-06T12:45:00-05:00,
L00890,PAYMENT_POSTED,2023-01-23T12:34:00-05:00,
L00891,CLOSED_NO_PAYMENT,,2023-04-24T11:53:00-04:00
L00892,PAYMENT_POSTED,2023-06-19T13:19:00-04:00,
L00893,CLOSED_NO_PAYMENT,,2022-11-07T11:35:00-05:00
L00894,PAYMENT_POSTED,2022-10-14T15:19:00-04:00,
L00895,PAYMENT_POSTED,2023-06-02T09:15:00-04:00,
L00896,PAYMENT_POSTED,2023-04-12T09:36:00-04:00,
L00897,PAYMENT_POSTED,2023-02-06T12:10:00-05:00,
L00898,PAYMENT_POSTED,2022-08-08T09:32:00-04:00,
L00899,PAYMENT_POSTED,2022-12-05T15:15:00-05:00,
L00900,PAYMENT_POSTED,2022-12-15T11:03:00-05:00,
L00901,PAYMENT_POSTED,2022-11-23T15:52:00-05:00,
L00902,PAYMENT_POSTED,2022-12-19T11:25:00-05:00,
L00903,CLOSED_NO_PAYMENT,,2022-11-14T09:42:00-05:00
L00904,PAYMENT_POSTED,2023-07-21T14:17:00-04:00,
L00905,PAYMENT_POSTED,2023-03-23T08:49:00-04:00,
L00906,PAYMENT_POSTED,2023-02-20T16:38:00-05:00,
L00907,PAYMENT_POSTED,2023-03-10T12:25:00-05:00,
L00908,PAYMENT_POSTED,2023-02-13T16:28:00-05:00,
L00909,PAYMENT_POSTED,2022-09-12T08:42:00-04:00,
L00910,STILL_OPEN,,
L00911,PAYMENT_POSTED,2023-05-01T11:19:00-04:00,
L00912,PAYMENT_POSTED,2023-08-28T10:29:00-04:00,
L00913,PAYMENT_POSTED,2023-02-23T11:46:00-05:00,
L00914,PAYMENT_POSTED,2023-02-08T14:35:00-05:00,
L00915,PAYMENT_POSTED,2023-06-07T16:06:00-04:00,
L00916,PAYMENT_POSTED,2023-09-14T14:59:00-04:00,
L00917,PAYMENT_POSTED,2023-03-06T09:47:00-05:00,
L00918,PAYMENT_POSTED,2022-10-26T08:21:00-04:00,
L00919,PAYMENT_POSTED,2023-02-13T13:13:00-05:00,
L00920,PAYMENT_POSTED,2023-01-10T13:25:00-05:00,
L00921,PAYMENT_POSTED,2022-08-19T08:57:00-04:00,
L00922,PAYMENT_POSTED,2023-06-19T08:46:00-04:00,
L00923,PAYMENT_POSTED,2022-11-29T10:40:00-05:00,
L00924,PAYMENT_POSTED,2023-02-23T15:10:00-05:00,
L00925,PAYMENT_POSTED,2023-04-28T08:13:00-04:00,
L00926,PAYMENT_POSTED,2023-10-09T12:19:00-04:00,
L00927,PAYMENT_POSTED,2022-09-29T13:00:00-04:00,
L00928,PAYMENT_POSTED,2022-10-19T10:41:00-04:00,
L00929,PAYMENT_POSTED,2023-10-09T16:10:00-04:00,
L00930,PAYMENT_POSTED,2022-12-15T15:07:00-05:00,
L00931,PAYMENT_POSTED,2023-03-09T13:40:00-05:00,
L00932,PAYMENT_POSTED,2023-08-21T11:32:00-04:00,
L00933,PAYMENT_POSTED,2023-10-05T09:36:00-04:00,
L00934,PAYMENT_POSTED,2022-11-14T08:16:00-05:00,
L00935,PAYMENT_POSTED,2022-10-07T10:12:00-04:00,
L00936,PAYMENT_POSTED,2022-12-12T11:42:00-05:00,
L00937,PAYMENT_POSTED,2023-08-03T16:20:00-04:00,
L00938,PAYMENT_POSTED,2023-09-26T10:51:00-04:00,
L00939,PAYMENT_POSTED,2023-09-11T09:36:00-04:00,
L00940,PAYMENT_POSTED,2023-08-21T11:51:00-04:00,
L00941,PAYMENT_POSTED,2022-09-08T16:03:00-04:00,
L00942,PAYMENT_POSTED,2022-08-17T13:43:00-04:00,
L00943,PAYMENT_POSTED,2022-12-09T13:28:00-05:00,
L00944,PAYMENT_POSTED,2023-04-07T14:04:00-04:00,
L00945,CLOSED_NO_PAYMENT,,2023-05-01T15:17:00-04:00
L00946,PAYMENT_POSTED,2023-06-13T09:12:00-04:00,
L00947,STILL_OPEN,,
L00948,PAYMENT_POSTED,2023-10-23T13:31:00-04:00,
L00949,PAYMENT_POSTED,2023-08-02T14:06:00-04:00,
L00950,PAYMENT_POSTED,2023-09-11T09:56:00-04:00,
L00951,STILL_OPEN,,
L00952,PAYMENT_POSTED,2023-03-20T14:12:00-04:00,
L00953,CLOSED_NO_PAYMENT,,2022-11-04T10:51:00-04:00
L00954,PAYMENT_POSTED,2022-07-21T15:31:00-04:00,
L00955,PAYMENT_POSTED,2023-08-25T13:00:00-04:00,
L00956,PAYMENT_POSTED,2023-02-14T14:16:00-05:00,
L00957,PAYMENT_POSTED,2023-05-02T14:16:00-04:00,
L00958,PAYMENT_POSTED,2023-04-03T13:20:00-04:00,
L00959,CLOSED_NO_PAYMENT,,2023-03-23T10:40:00-04:00
L00960,PAYMENT_POSTED,2023-03-07T14:30:00-05:00,
L00961,PAYMENT_POSTED,2023-01-02T16:17:00-05:00,
L00962,PAYMENT_POSTED,2023-01-30T10:42:00-05:00,
L00963,PAYMENT_POSTED,2022-11-10T13:28:00-05:00,
L00964,STILL_OPEN,,
L00965,PAYMENT_POSTED,2023-04-10T14:46:00-04:00,
L00966,PAYMENT_POSTED,2023-05-24T08:04:00-04:00,
L00967,PAYMENT_POSTED,2023-06-21T15:13:00-04:00,
L00968,PAYMENT_POSTED,2023-05-08T11:40:00-04:00,
L00969,PAYMENT_POSTED,2023-09-11T08:48:00-04:00,
L00970,PAYMENT_POSTED,2023-08-21T12:01:00-04:00,
L00971,PAYMENT_POSTED,2022-09-19T09:57:00-04:00,
L00972,PAYMENT_POSTED,2023-01-02T12:26:00-05:00,
L00973,PAYMENT_POSTED,2022-12-05T14:08:00-05:00,
L00974,PAYMENT_POSTED,2023-06-22T08:27:00-04:00,
L00975,PAYMENT_POSTED,2023-10-09T15:50:00-04:00,
L00976,STILL_OPEN,,
L00977,PAYMENT_POSTED,2022-09-12T13:08:00-04:00,
L00978,PAYMENT_POSTED,2023-08-30T11:41:00-04:00,
L00979,PAYMENT_POSTED,2022-08-23T16:17:00-04:00,
L00980,PAYMENT_POSTED,2023-01-09T15:41:00-05:00,
L00981,PAYMENT_POSTED,2022-09-29T15:29:00-04:00,
L00982,PAYMENT_POSTED,2022-08-29T14:16:00-04:00,
L00983,STILL_OPEN,,
L00984,PAYMENT_POSTED,2023-01-09T13:38:00-05:00,
L00985,PAYMENT_POSTED,2023-07-17T11:09:00-04:00,
L00986,PAYMENT_POSTED,2023-10-23T12:41:00-04:00,
L00987,STILL_OPEN,,
L00988,PAYMENT_POSTED,2022-09-28T10:58:00-04:00,
L00989,PAYMENT_POSTED,2023-07-28T13:55:00-04:00,
L00990,PAYMENT_POSTED,2023-06-05T09:41:00-04:00,
L00991,PAYMENT_POSTED,2023-04-24T12:46:00-04:00,
L00992,STILL_OPEN,,
L00993,PAYMENT_POSTED,2023-09-13T16:41:00-04:00,
L00994,STILL_OPEN,,
L00995,PAYMENT_POSTED,2023-02-09T16:21:00-05:00,
L00996,PAYMENT_POSTED,2022-11-24T09:13:00-05:00,
L00997,PAYMENT_POSTED,2022-07-19T13:52:00-04:00,
L00998,PAYMENT_POSTED,2023-03-06T09:21:00-05:00,
L00999,PAYMENT_POSTED,2023-06-01T15:44:00-04:00,
L01000,PAYMENT_POSTED,2023-02-24T10:34:00-05:00,
